sample(0),sample(1),sample(2),sample(3),sample(4),sample(5),sample(6),AmplitudeSample(4)
60.505,47.7673,45.4427,36.3748,32.3507,54.1205,75.3704,0.0
47.7673,45.4427,36.3748,32.3507,54.1205,75.3704,81.964,0.0
45.4427,36.3748,32.3507,54.1205,75.3704,81.964,80.48,0.0
36.3748,32.3507,54.1205,75.3704,81.964,80.48,56.4176,38.3613
32.3507,54.1205,75.3704,81.964,80.48,56.4176,94.707,11.8545
54.1205,75.3704,81.964,80.48,56.4176,94.707,159.4133,42.3875
75.3704,81.964,80.48,56.4176,94.707,159.4133,123.2346,0.0
81.964,80.48,56.4176,94.707,159.4133,123.2346,91.4431,0.0
80.48,56.4176,94.707,159.4133,123.2346,91.4431,87.1835,126.5022
56.4176,94.707,159.4133,123.2346,91.4431,87.1835,101.1729,0.0
94.707,159.4133,123.2346,91.4431,87.1835,101.1729,65.8099,38.2648
159.4133,123.2346,91.4431,87.1835,101.1729,65.8099,51.8881,5.3032
123.2346,91.4431,87.1835,101.1729,65.8099,51.8881,124.3593,61.0284
91.4431,87.1835,101.1729,65.8099,51.8881,124.3593,292.1415,0.0
87.1835,101.1729,65.8099,51.8881,124.3593,292.1415,349.9188,0.0
101.1729,65.8099,51.8881,124.3593,292.1415,349.9188,241.5127,30.5164
65.8099,51.8881,124.3593,292.1415,349.9188,241.5127,132.567,143.3604
51.8881,124.3593,292.1415,349.9188,241.5127,132.567,64.9365,196.9744
124.3593,292.1415,349.9188,241.5127,132.567,64.9365,38.1911,63.5133
292.1415,349.9188,241.5127,132.567,64.9365,38.1911,42.2468,32.0474
349.9188,241.5127,132.567,64.9365,38.1911,42.2468,52.6493,0.0
241.5127,132.567,64.9365,38.1911,42.2468,52.6493,54.1645,0.0
132.567,64.9365,38.1911,42.2468,52.6493,54.1645,135.8698,0.0
64.9365,38.1911,42.2468,52.6493,54.1645,135.8698,290.8093,22.5907
38.1911,42.2468,52.6493,54.1645,135.8698,290.8093,280.5916,0.0
42.2468,52.6493,54.1645,135.8698,290.8093,280.5916,230.0077,37.7111
52.6493,54.1645,135.8698,290.8093,280.5916,230.0077,222.8659,205.5892
54.1645,135.8698,290.8093,280.5916,230.0077,222.8659,160.9712,68.5809
135.8698,290.8093,280.5916,230.0077,222.8659,160.9712,105.1338,73.6688
290.8093,280.5916,230.0077,222.8659,160.9712,105.1338,305.9202,110.5008
280.5916,230.0077,222.8659,160.9712,105.1338,305.9202,505.3055,51.6735
230.0077,222.8659,160.9712,105.1338,305.9202,505.3055,329.8679,0.0
222.8659,160.9712,105.1338,305.9202,505.3055,329.8679,234.2317,18.9291
160.9712,105.1338,305.9202,505.3055,329.8679,234.2317,300.4818,441.5022
105.1338,305.9202,505.3055,329.8679,234.2317,300.4818,216.2017,72.087
305.9202,505.3055,329.8679,234.2317,300.4818,216.2017,160.7926,15.319
505.3055,329.8679,234.2317,300.4818,216.2017,160.7926,101.4209,233.5219
329.8679,234.2317,300.4818,216.2017,160.7926,101.4209,82.3256,0.0
234.2317,300.4818,216.2017,160.7926,101.4209,82.3256,117.5357,88.4065
300.4818,216.2017,160.7926,101.4209,82.3256,117.5357,80.1414,0.0
216.2017,160.7926,101.4209,82.3256,117.5357,80.1414,71.0198,0.0
160.7926,101.4209,82.3256,117.5357,80.1414,71.0198,116.2741,80.3607
101.4209,82.3256,117.5357,80.1414,71.0198,116.2741,95.1999,0.0
82.3256,117.5357,80.1414,71.0198,116.2741,95.1999,115.3954,0.0
117.5357,80.1414,71.0198,116.2741,95.1999,115.3954,190.5651,83.847
80.1414,71.0198,116.2741,95.1999,115.3954,190.5651,142.6455,0.0
71.0198,116.2741,95.1999,115.3954,190.5651,142.6455,67.1353,23.6078
116.2741,95.1999,115.3954,190.5651,142.6455,67.1353,42.7835,119.595
95.1999,115.3954,190.5651,142.6455,67.1353,42.7835,154.1899,34.3907
115.3954,190.5651,142.6455,67.1353,42.7835,154.1899,429.6197,0.0
190.5651,142.6455,67.1353,42.7835,154.1899,429.6197,454.3785,0.0
142.6455,67.1353,42.7835,154.1899,429.6197,454.3785,291.7724,0.0
67.1353,42.7835,154.1899,429.6197,454.3785,291.7724,188.1332,299.7723
42.7835,154.1899,429.6197,454.3785,291.7724,188.1332,148.5615,217.7027
154.1899,429.6197,454.3785,291.7724,188.1332,148.5615,212.1704,56.183
429.6197,454.3785,291.7724,188.1332,148.5615,212.1704,143.8948,72.261
454.3785,291.7724,188.1332,148.5615,212.1704,143.8948,63.1613,0.0
291.7724,188.1332,148.5615,212.1704,143.8948,63.1613,39.7544,170.0825
188.1332,148.5615,212.1704,143.8948,63.1613,39.7544,31.144,0.0
148.5615,212.1704,143.8948,63.1613,39.7544,31.144,29.6751,0.0
212.1704,143.8948,63.1613,39.7544,31.144,29.6751,51.5694,0.0
143.8948,63.1613,39.7544,31.144,29.6751,51.5694,131.9508,0.0
63.1613,39.7544,31.144,29.6751,51.5694,131.9508,183.2314,0.0
39.7544,31.144,29.6751,51.5694,131.9508,183.2314,150.1777,0.0
31.144,29.6751,51.5694,131.9508,183.2314,150.1777,79.1216,60.5754
29.6751,51.5694,131.9508,183.2314,150.1777,79.1216,46.235,70.9394
51.5694,131.9508,183.2314,150.1777,79.1216,46.235,58.76,78.406
131.9508,183.2314,150.1777,79.1216,46.235,58.76,69.2955,0.0
183.2314,150.1777,79.1216,46.235,58.76,69.2955,50.8692,0.0
150.1777,79.1216,46.235,58.76,69.2955,50.8692,59.1511,12.7309
79.1216,46.235,58.76,69.2955,50.8692,59.1511,91.6665,32.3757
46.235,58.76,69.2955,50.8692,59.1511,91.6665,64.2178,0.0
58.76,69.2955,50.8692,59.1511,91.6665,64.2178,41.2405,0.0
69.2955,50.8692,59.1511,91.6665,64.2178,41.2405,37.3844,59.43
50.8692,59.1511,91.6665,64.2178,41.2405,37.3844,78.5375,0.0
59.1511,91.6665,64.2178,41.2405,37.3844,78.5375,132.476,0.0
91.6665,64.2178,41.2405,37.3844,78.5375,132.476,94.5075,0.0
64.2178,41.2405,37.3844,78.5375,132.476,94.5075,53.6593,0.0
41.2405,37.3844,78.5375,132.476,94.5075,53.6593,36.3735,89.4306
37.3844,78.5375,132.476,94.5075,53.6593,36.3735,31.976,23.8392
78.5375,132.476,94.5075,53.6593,36.3735,31.976,57.278,0.0
132.476,94.5075,53.6593,36.3735,31.976,57.278,102.065,0.0
94.5075,53.6593,36.3735,31.976,57.278,102.065,99.9206,0.0
53.6593,36.3735,31.976,57.278,102.065,99.9206,67.8091,0.0
36.3735,31.976,57.278,102.065,99.9206,67.8091,81.2781,54.7457
31.976,57.278,102.065,99.9206,67.8091,81.2781,196.5662,41.5612
57.278,102.065,99.9206,67.8091,81.2781,196.5662,247.8243,0.0
102.065,99.9206,67.8091,81.2781,196.5662,247.8243,269.3713,0.0
99.9206,67.8091,81.2781,196.5662,247.8243,269.3713,370.0879,54.6779
67.8091,81.2781,196.5662,247.8243,269.3713,370.0879,283.4733,190.8261
81.2781,196.5662,247.8243,269.3713,370.0879,283.4733,150.1402,0.0
196.5662,247.8243,269.3713,370.0879,283.4733,150.1402,72.7198,289.2876
247.8243,269.3713,370.0879,283.4733,150.1402,72.7198,71.2721,74.8387
269.3713,370.0879,283.4733,150.1402,72.7198,71.2721,89.874,27.9636
370.0879,283.4733,150.1402,72.7198,71.2721,89.874,88.1493,0.0
283.4733,150.1402,72.7198,71.2721,89.874,88.1493,165.2103,0.0
150.1402,72.7198,71.2721,89.874,88.1493,165.2103,323.8702,58.6824
72.7198,71.2721,89.874,88.1493,165.2103,323.8702,379.9056,0.0
71.2721,89.874,88.1493,165.2103,323.8702,379.9056,200.949,50.39
89.874,88.1493,165.2103,323.8702,379.9056,200.949,78.1815,133.9207
88.1493,165.2103,323.8702,379.9056,200.949,78.1815,42.5398,273.4302
165.2103,323.8702,379.9056,200.949,78.1815,42.5398,31.5382,2.4602
323.8702,379.9056,200.949,78.1815,42.5398,31.5382,30.962,0.0
379.9056,200.949,78.1815,42.5398,31.5382,30.962,32.9323,0.0
200.949,78.1815,42.5398,31.5382,30.962,32.9323,74.4178,0.0
78.1815,42.5398,31.5382,30.962,32.9323,74.4178,201.9334,0.0
42.5398,31.5382,30.962,32.9323,74.4178,201.9334,248.8712,2.1308
31.5382,30.962,32.9323,74.4178,201.9334,248.8712,142.0748,0.0
30.962,32.9323,74.4178,201.9334,248.8712,142.0748,92.8077,121.1787
32.9323,74.4178,201.9334,248.8712,142.0748,92.8077,107.8789,139.4418
74.4178,201.9334,248.8712,142.0748,92.8077,107.8789,71.5636,0.0
201.9334,248.8712,142.0748,92.8077,107.8789,71.5636,72.1907,0.0
248.8712,142.0748,92.8077,107.8789,71.5636,72.1907,100.7722,71.1279
142.0748,92.8077,107.8789,71.5636,72.1907,100.7722,73.6874,0.0
92.8077,107.8789,71.5636,72.1907,100.7722,73.6874,155.8192,0.0
107.8789,71.5636,72.1907,100.7722,73.6874,155.8192,283.6058,67.1256
71.5636,72.1907,100.7722,73.6874,155.8192,283.6058,233.8223,0.0
72.1907,100.7722,73.6874,155.8192,283.6058,233.8223,133.0227,0.0
100.7722,73.6874,155.8192,283.6058,233.8223,133.0227,78.5827,226.1426
73.6874,155.8192,283.6058,233.8223,133.0227,78.5827,80.8707,75.521
155.8192,283.6058,233.8223,133.0227,78.5827,80.8707,137.7697,22.8453
283.6058,233.8223,133.0227,78.5827,80.8707,137.7697,207.7691,0.0
233.8223,133.0227,78.5827,80.8707,137.7697,207.7691,238.1849,18.2801
133.0227,78.5827,80.8707,137.7697,207.7691,238.1849,140.0845,76.7292
78.5827,80.8707,137.7697,207.7691,238.1849,140.0845,93.4974,29.9252
80.8707,137.7697,207.7691,238.1849,140.0845,93.4974,122.2525,173.6534
137.7697,207.7691,238.1849,140.0845,93.4974,122.2525,125.2534,13.9293
207.7691,238.1849,140.0845,93.4974,122.2525,125.2534,87.2588,0.0
238.1849,140.0845,93.4974,122.2525,125.2534,87.2588,80.0429,58.2753
140.0845,93.4974,122.2525,125.2534,87.2588,80.0429,61.577,63.5118
93.4974,122.2525,125.2534,87.2588,80.0429,61.577,132.0309,0.0
122.2525,125.2534,87.2588,80.0429,61.577,132.0309,272.2971,38.2506
125.2534,87.2588,80.0429,61.577,132.0309,272.2971,239.2094,0.0
87.2588,80.0429,61.577,132.0309,272.2971,239.2094,130.6564,0.0
80.0429,61.577,132.0309,272.2971,239.2094,130.6564,62.2567,203.1288
61.577,132.0309,272.2971,239.2094,130.6564,62.2567,41.6118,75.9956
132.0309,272.2971,239.2094,130.6564,62.2567,41.6118,80.4293,30.8617
272.2971,239.2094,130.6564,62.2567,41.6118,80.4293,173.3035,0.0
239.2094,130.6564,62.2567,41.6118,80.4293,173.3035,125.0133,0.0
130.6564,62.2567,41.6118,80.4293,173.3035,125.0133,140.435,0.0
62.2567,41.6118,80.4293,173.3035,125.0133,140.435,289.8384,143.8294
41.6118,80.4293,173.3035,125.0133,140.435,289.8384,390.8406,0.0
80.4293,173.3035,125.0133,140.435,289.8384,390.8406,549.9628,0.0
173.3035,125.0133,140.435,289.8384,390.8406,549.9628,337.1805,231.0901
125.0133,140.435,289.8384,390.8406,549.9628,337.1805,123.038,31.749
140.435,289.8384,390.8406,549.9628,337.1805,123.038,65.5884,463.761
289.8384,390.8406,549.9628,337.1805,123.038,65.5884,137.2321,0.0
390.8406,549.9628,337.1805,123.038,65.5884,137.2321,245.5894,12.3414
549.9628,337.1805,123.038,65.5884,137.2321,245.5894,207.6729,0.0
337.1805,123.038,65.5884,137.2321,245.5894,207.6729,97.7415,0.0
123.038,65.5884,137.2321,245.5894,207.6729,97.7415,49.3132,162.7851
65.5884,137.2321,245.5894,207.6729,97.7415,49.3132,50.3535,102.5836
137.2321,245.5894,207.6729,97.7415,49.3132,50.3535,68.0226,0.0
245.5894,207.6729,97.7415,49.3132,50.3535,68.0226,49.8261,0.0
207.6729,97.7415,49.3132,50.3535,68.0226,49.8261,37.5119,0.0
97.7415,49.3132,50.3535,68.0226,49.8261,37.5119,35.4116,35.4923
49.3132,50.3535,68.0226,49.8261,37.5119,35.4116,43.4394,0.0
50.3535,68.0226,49.8261,37.5119,35.4116,43.4394,39.8012,0.0
68.0226,49.8261,37.5119,35.4116,43.4394,39.8012,31.6777,0.0
49.8261,37.5119,35.4116,43.4394,39.8012,31.6777,30.4632,13.6816
37.5119,35.4116,43.4394,39.8012,31.6777,30.4632,32.3682,0.0
35.4116,43.4394,39.8012,31.6777,30.4632,32.3682,30.0222,0.0
43.4394,39.8012,31.6777,30.4632,32.3682,30.0222,56.2572,0.0
39.8012,31.6777,30.4632,32.3682,30.0222,56.2572,135.6713,0.0
31.6777,30.4632,32.3682,30.0222,56.2572,135.6713,189.556,0.0
30.4632,32.3682,30.0222,56.2572,135.6713,189.556,170.186,0.0
32.3682,30.0222,56.2572,135.6713,189.556,170.186,92.1677,76.6649
30.0222,56.2572,135.6713,189.556,170.186,92.1677,93.1431,43.8084
56.2572,135.6713,189.556,170.186,92.1677,93.1431,122.7295,107.3795
135.6713,189.556,170.186,92.1677,93.1431,122.7295,78.2497,0.0
189.556,170.186,92.1677,93.1431,122.7295,78.2497,53.8431,0.0
170.186,92.1677,93.1431,122.7295,78.2497,53.8431,55.217,87.4997
92.1677,93.1431,122.7295,78.2497,53.8431,55.217,43.1384,0.0
93.1431,122.7295,78.2497,53.8431,55.217,43.1384,112.368,0.0
122.7295,78.2497,53.8431,55.217,43.1384,112.368,200.2915,20.8254
78.2497,53.8431,55.217,43.1384,112.368,200.2915,130.8032,0.0
53.8431,55.217,43.1384,112.368,200.2915,130.8032,76.8303,0.0
55.217,43.1384,112.368,200.2915,130.8032,76.8303,71.8271,171.3405
43.1384,112.368,200.2915,130.8032,76.8303,71.8271,55.4415,0.0
112.368,200.2915,130.8032,76.8303,71.8271,55.4415,43.7672,0.0
200.2915,130.8032,76.8303,71.8271,55.4415,43.7672,34.3715,27.6565
130.8032,76.8303,71.8271,55.4415,43.7672,34.3715,70.5707,14.5243
76.8303,71.8271,55.4415,43.7672,34.3715,70.5707,136.1875,0.0
71.8271,55.4415,43.7672,34.3715,70.5707,136.1875,126.8543,0.0
55.4415,43.7672,34.3715,70.5707,136.1875,126.8543,113.3693,0.0
43.7672,34.3715,70.5707,136.1875,126.8543,113.3693,112.3561,93.8122
34.3715,70.5707,136.1875,126.8543,113.3693,112.3561,69.3846,40.4995
70.5707,136.1875,126.8543,113.3693,112.3561,69.3846,44.871,0.0
136.1875,126.8543,113.3693,112.3561,69.3846,44.871,53.8838,70.986
126.8543,113.3693,112.3561,69.3846,44.871,53.8838,41.5257,0.0
113.3693,112.3561,69.3846,44.871,53.8838,41.5257,31.3466,0.0
112.3561,69.3846,44.871,53.8838,41.5257,31.3466,39.6156,17.4568
69.3846,44.871,53.8838,41.5257,31.3466,39.6156,101.9132,0.0
44.871,53.8838,41.5257,31.3466,39.6156,101.9132,149.2177,0.0
53.8838,41.5257,31.3466,39.6156,101.9132,149.2177,130.2159,0.0
41.5257,31.3466,39.6156,101.9132,149.2177,130.2159,196.2536,17.041
31.3466,39.6156,101.9132,149.2177,130.2159,196.2536,244.6177,106.0089
39.6156,101.9132,149.2177,130.2159,196.2536,244.6177,173.1121,0.0
101.9132,149.2177,130.2159,196.2536,244.6177,173.1121,123.2489,92.6642
149.2177,130.2159,196.2536,244.6177,173.1121,123.2489,72.805,156.5094
130.2159,196.2536,244.6177,173.1121,123.2489,72.805,37.6941,0.0
196.2536,244.6177,173.1121,123.2489,72.805,37.6941,35.1367,58.445
244.6177,173.1121,123.2489,72.805,37.6941,35.1367,73.3427,0.0
173.1121,123.2489,72.805,37.6941,35.1367,73.3427,129.4332,0.0
123.2489,72.805,37.6941,35.1367,73.3427,129.4332,236.5319,0.0
72.805,37.6941,35.1367,73.3427,129.4332,236.5319,308.0193,0.0
37.6941,35.1367,73.3427,129.4332,236.5319,308.0193,221.8964,67.6328
35.1367,73.3427,129.4332,236.5319,308.0193,221.8964,267.6403,91.5681
73.3427,129.4332,236.5319,308.0193,221.8964,267.6403,376.3995,181.2199
129.4332,236.5319,308.0193,221.8964,267.6403,376.3995,351.1491,48.0082
236.5319,308.0193,221.8964,267.6403,376.3995,351.1491,490.8631,46.07
308.0193,221.8964,267.6403,376.3995,351.1491,490.8631,404.9159,298.9648
221.8964,267.6403,376.3995,351.1491,490.8631,404.9159,178.5375,0.0
267.6403,376.3995,351.1491,490.8631,404.9159,178.5375,126.1405,322.584
376.3995,351.1491,490.8631,404.9159,178.5375,126.1405,257.779,167.6201
351.1491,490.8631,404.9159,178.5375,126.1405,257.779,285.3579,8.3316
490.8631,404.9159,178.5375,126.1405,257.779,285.3579,167.6006,0.0
404.9159,178.5375,126.1405,257.779,285.3579,167.6006,101.0121,158.8406
178.5375,126.1405,257.779,285.3579,167.6006,101.0121,58.7454,147.8251
126.1405,257.779,285.3579,167.6006,101.0121,58.7454,36.5035,0.0
257.779,285.3579,167.6006,101.0121,58.7454,36.5035,34.0194,34.6845
285.3579,167.6006,101.0121,58.7454,36.5035,34.0194,32.9216,6.0704
167.6006,101.0121,58.7454,36.5035,34.0194,32.9216,30.5895,0.0
101.0121,58.7454,36.5035,34.0194,32.9216,30.5895,30.2755,0.0
58.7454,36.5035,34.0194,32.9216,30.5895,30.2755,28.541,0.0
36.5035,34.0194,32.9216,30.5895,30.2755,28.541,31.393,0.0
34.0194,32.9216,30.5895,30.2755,28.541,31.393,39.6511,0.0
32.9216,30.5895,30.2755,28.541,31.393,39.6511,49.4468,0.0
30.5895,30.2755,28.541,31.393,39.6511,49.4468,38.5317,0.0
30.2755,28.541,31.393,39.6511,49.4468,38.5317,41.6534,0.0
28.541,31.393,39.6511,49.4468,38.5317,41.6534,131.2381,18.7744
31.393,39.6511,49.4468,38.5317,41.6534,131.2381,191.9789,0.0
39.6511,49.4468,38.5317,41.6534,131.2381,191.9789,106.4502,0.0
49.4468,38.5317,41.6534,131.2381,191.9789,106.4502,45.4984,0.0
38.5317,41.6534,131.2381,191.9789,106.4502,45.4984,34.8022,166.9316
41.6534,131.2381,191.9789,106.4502,45.4984,34.8022,32.9429,0.0
131.2381,191.9789,106.4502,45.4984,34.8022,32.9429,29.3939,0.0
191.9789,106.4502,45.4984,34.8022,32.9429,29.3939,36.3165,0.0
106.4502,45.4984,34.8022,32.9429,29.3939,36.3165,80.5998,0.0
45.4984,34.8022,32.9429,29.3939,36.3165,80.5998,98.076,0.0
34.8022,32.9429,29.3939,36.3165,80.5998,98.076,66.364,0.0
32.9429,29.3939,36.3165,80.5998,98.076,66.364,50.9147,29.415
29.3939,36.3165,80.5998,98.076,66.364,50.9147,52.975,47.8683
36.3165,80.5998,98.076,66.364,50.9147,52.975,88.3307,0.3514
80.5998,98.076,66.364,50.9147,52.975,88.3307,156.5605,0.0
98.076,66.364,50.9147,52.975,88.3307,156.5605,137.0219,19.4653
66.364,50.9147,52.975,88.3307,156.5605,137.0219,177.703,0.0
50.9147,52.975,88.3307,156.5605,137.0219,177.703,220.6388,127.726
52.975,88.3307,156.5605,137.0219,177.703,220.6388,138.1785,0.0
88.3307,156.5605,137.0219,177.703,220.6388,138.1785,82.3685,64.8879
156.5605,137.0219,177.703,220.6388,138.1785,82.3685,75.7686,142.5148
137.0219,177.703,220.6388,138.1785,82.3685,75.7686,325.0667,0.0
177.703,220.6388,138.1785,82.3685,75.7686,325.0667,608.3209,24.2818
220.6388,138.1785,82.3685,75.7686,325.0667,608.3209,470.2552,0.0
138.1785,82.3685,75.7686,325.0667,608.3209,470.2552,459.3165,45.3167
82.3685,75.7686,325.0667,608.3209,470.2552,459.3165,395.6483,540.5941
75.7686,325.0667,608.3209,470.2552,459.3165,395.6483,244.3522,0.0
325.0667,608.3209,470.2552,459.3165,395.6483,244.3522,237.1217,245.2002
608.3209,470.2552,459.3165,395.6483,244.3522,237.1217,177.8737,206.0812
470.2552,459.3165,395.6483,244.3522,237.1217,177.8737,226.0955,0.0
459.3165,395.6483,244.3522,237.1217,177.8737,226.0955,281.7781,170.4445
395.6483,244.3522,237.1217,177.8737,226.0955,281.7781,172.1313,0.0
244.3522,237.1217,177.8737,226.0955,281.7781,172.1313,74.5951,82.9284
237.1217,177.8737,226.0955,281.7781,172.1313,74.5951,79.4254,155.8422
177.8737,226.0955,281.7781,172.1313,74.5951,79.4254,167.9435,45.6418
226.0955,281.7781,172.1313,74.5951,79.4254,167.9435,221.5603,0.0
281.7781,172.1313,74.5951,79.4254,167.9435,221.5603,141.4708,0.0
172.1313,74.5951,79.4254,167.9435,221.5603,141.4708,155.4241,76.9919
74.5951,79.4254,167.9435,221.5603,141.4708,155.4241,189.361,147.0948
79.4254,167.9435,221.5603,141.4708,155.4241,189.361,105.1018,0.0
167.9435,221.5603,141.4708,155.4241,189.361,105.1018,107.728,0.0
221.5603,141.4708,155.4241,189.361,105.1018,107.728,198.6068,155.821
141.4708,155.4241,189.361,105.1018,107.728,198.6068,248.61,0.0
155.4241,189.361,105.1018,107.728,198.6068,248.61,168.2983,0.0
189.361,105.1018,107.728,198.6068,248.61,168.2983,76.6438,115.8374
105.1018,107.728,198.6068,248.61,168.2983,76.6438,42.5319,162.0939
107.728,198.6068,248.61,168.2983,76.6438,42.5319,41.8334,8.1791
198.6068,248.61,168.2983,76.6438,42.5319,41.8334,58.7171,4.1746
248.61,168.2983,76.6438,42.5319,41.8334,58.7171,48.9871,0.0
168.2983,76.6438,42.5319,41.8334,58.7171,48.9871,40.8529,0.0
76.6438,42.5319,41.8334,58.7171,48.9871,40.8529,34.3213,27.9279
42.5319,41.8334,58.7171,48.9871,40.8529,34.3213,37.2196,0.0
41.8334,58.7171,48.9871,40.8529,34.3213,37.2196,104.2906,5.584
58.7171,48.9871,40.8529,34.3213,37.2196,104.2906,204.2256,0.0
48.9871,40.8529,34.3213,37.2196,104.2906,204.2256,187.1499,0.0
40.8529,34.3213,37.2196,104.2906,204.2256,187.1499,205.5402,0.0
34.3213,37.2196,104.2906,204.2256,187.1499,205.5402,265.5478,130.0702
37.2196,104.2906,204.2256,187.1499,205.5402,265.5478,160.9056,89.1235
104.2906,204.2256,187.1499,205.5402,265.5478,160.9056,72.31,0.0
204.2256,187.1499,205.5402,265.5478,160.9056,72.31,93.1767,212.3018
187.1499,205.5402,265.5478,160.9056,72.31,93.1767,191.235,16.8279
205.5402,265.5478,160.9056,72.31,93.1767,191.235,177.9024,0.0
265.5478,160.9056,72.31,93.1767,191.235,177.9024,153.4966,0.0
160.9056,72.31,93.1767,191.235,177.9024,153.4966,101.4332,164.7475
72.31,93.1767,191.235,177.9024,153.4966,101.4332,143.7759,0.0
93.1767,191.235,177.9024,153.4966,101.4332,143.7759,225.5823,89.4099
191.235,177.9024,153.4966,101.4332,143.7759,225.5823,173.0148,0.0
177.9024,153.4966,101.4332,143.7759,225.5823,173.0148,136.4129,0.0
153.4966,101.4332,143.7759,225.5823,173.0148,136.4129,182.5003,162.7219
101.4332,143.7759,225.5823,173.0148,136.4129,182.5003,161.0894,56.344
143.7759,225.5823,173.0148,136.4129,182.5003,161.0894,96.7289,19.4036
225.5823,173.0148,136.4129,182.5003,161.0894,96.7289,74.6482,83.9478
173.0148,136.4129,182.5003,161.0894,96.7289,74.6482,55.0039,78.3032
136.4129,182.5003,161.0894,96.7289,74.6482,55.0039,72.0127,0.8656
182.5003,161.0894,96.7289,74.6482,55.0039,72.0127,89.6103,31.401
161.0894,96.7289,74.6482,55.0039,72.0127,89.6103,68.1505,0.0
96.7289,74.6482,55.0039,72.0127,89.6103,68.1505,70.504,0.0
74.6482,55.0039,72.0127,89.6103,68.1505,70.504,85.7341,59.1129
55.0039,72.0127,89.6103,68.1505,70.504,85.7341,80.4619,0.0
72.0127,89.6103,68.1505,70.504,85.7341,80.4619,53.3577,24.7101
89.6103,68.1505,70.504,85.7341,80.4619,53.3577,60.1171,28.3677
68.1505,70.504,85.7341,80.4619,53.3577,60.1171,115.6496,26.1829
70.504,85.7341,80.4619,53.3577,60.1171,115.6496,121.3813,0.0
85.7341,80.4619,53.3577,60.1171,115.6496,121.3813,123.0192,0.0
80.4619,53.3577,60.1171,115.6496,121.3813,123.0192,135.002,83.8599
53.3577,60.1171,115.6496,121.3813,123.0192,135.002,108.4081,0.0
60.1171,115.6496,121.3813,123.0192,135.002,108.4081,69.8894,52.2916
115.6496,121.3813,123.0192,135.002,108.4081,69.8894,50.0088,69.0142
121.3813,123.0192,135.002,108.4081,69.8894,50.0088,42.8141,20.7276
123.0192,135.002,108.4081,69.8894,50.0088,42.8141,47.502,15.3559
135.002,108.4081,69.8894,50.0088,42.8141,47.502,222.7077,0.0
108.4081,69.8894,50.0088,42.8141,47.502,222.7077,526.4807,6.9464
69.8894,50.0088,42.8141,47.502,222.7077,526.4807,392.0363,7.1466
50.0088,42.8141,47.502,222.7077,526.4807,392.0363,225.3387,0.0
42.8141,47.502,222.7077,526.4807,392.0363,225.3387,192.9295,481.8945
47.502,222.7077,526.4807,392.0363,225.3387,192.9295,126.2179,42.3912
222.7077,526.4807,392.0363,225.3387,192.9295,126.2179,159.7604,37.9268
526.4807,392.0363,225.3387,192.9295,126.2179,159.7604,176.9449,112.6639
392.0363,225.3387,192.9295,126.2179,159.7604,176.9449,96.8871,0.0
225.3387,192.9295,126.2179,159.7604,176.9449,96.8871,60.8203,49.699
192.9295,126.2179,159.7604,176.9449,96.8871,60.8203,137.1602,111.4807
126.2179,159.7604,176.9449,96.8871,60.8203,137.1602,187.5244,0.0
159.7604,176.9449,96.8871,60.8203,137.1602,187.5244,115.8539,0.0
176.9449,96.8871,60.8203,137.1602,187.5244,115.8539,76.7647,31.8235
96.8871,60.8203,137.1602,187.5244,115.8539,76.7647,74.084,134.742
60.8203,137.1602,187.5244,115.8539,76.7647,74.084,158.7396,0.0
137.1602,187.5244,115.8539,76.7647,74.084,158.7396,215.8372,26.2515
187.5244,115.8539,76.7647,74.084,158.7396,215.8372,200.8585,0.0
115.8539,76.7647,74.084,158.7396,215.8372,200.8585,282.6604,36.5005
76.7647,74.084,158.7396,215.8372,200.8585,282.6604,205.3313,165.4488
74.084,158.7396,215.8372,200.8585,282.6604,205.3313,87.0534,0.0
158.7396,215.8372,200.8585,282.6604,205.3313,87.0534,50.0726,220.0275
215.8372,200.8585,282.6604,205.3313,87.0534,50.0726,143.7513,29.0832
200.8585,282.6604,205.3313,87.0534,50.0726,143.7513,315.2183,0.0
282.6604,205.3313,87.0534,50.0726,143.7513,315.2183,289.4919,0.0
205.3313,87.0534,50.0726,143.7513,315.2183,289.4919,232.6482,0.0
87.0534,50.0726,143.7513,315.2183,289.4919,232.6482,225.0024,244.9876
50.0726,143.7513,315.2183,289.4919,232.6482,225.0024,249.2621,102.8604
143.7513,315.2183,289.4919,232.6482,225.0024,249.2621,406.4364,23.7481
315.2183,289.4919,232.6482,225.0024,249.2621,406.4364,287.0196,153.1668
289.4919,232.6482,225.0024,249.2621,406.4364,287.0196,112.8733,0.0
232.6482,225.0024,249.2621,406.4364,287.0196,112.8733,62.2061,314.3963
225.0024,249.2621,406.4364,287.0196,112.8733,62.2061,174.3082,66.654
249.2621,406.4364,287.0196,112.8733,62.2061,174.3082,316.5293,0.0
406.4364,287.0196,112.8733,62.2061,174.3082,316.5293,302.7399,0.0
287.0196,112.8733,62.2061,174.3082,316.5293,302.7399,235.121,0.0
112.8733,62.2061,174.3082,316.5293,302.7399,235.121,183.6132,238.6706
62.2061,174.3082,316.5293,302.7399,235.121,183.6132,252.3303,137.6576
174.3082,316.5293,302.7399,235.121,183.6132,252.3303,220.0073,85.9322
316.5293,302.7399,235.121,183.6132,252.3303,220.0073,104.4015,0.0
