sample(0),sample(1),sample(2),sample(3),sample(4),sample(5),sample(6),AmplitudeSample(4)
60.7797,37.0994,28.4391,34.0295,133.3703,233.7385,181.2185,0.0
37.0994,28.4391,34.0295,133.3703,233.7385,181.2185,266.6796,0.0
28.4391,34.0295,133.3703,233.7385,181.2185,266.6796,312.6548,201.2511
34.0295,133.3703,233.7385,181.2185,266.6796,312.6548,203.8445,5.0193
133.3703,233.7385,181.2185,266.6796,312.6548,203.8445,425.8518,91.8685
233.7385,181.2185,266.6796,312.6548,203.8445,425.8518,714.1654,206.3677
181.2185,266.6796,312.6548,203.8445,425.8518,714.1654,525.8221,36.7976
266.6796,312.6548,203.8445,425.8518,714.1654,525.8221,517.4096,0.0
312.6548,203.8445,425.8518,714.1654,525.8221,517.4096,352.3035,662.599
203.8445,425.8518,714.1654,525.8221,517.4096,352.3035,156.6315,15.4542
425.8518,714.1654,525.8221,517.4096,352.3035,156.6315,140.7498,364.5545
714.1654,525.8221,517.4096,352.3035,156.6315,140.7498,233.4468,58.9151
525.8221,517.4096,352.3035,156.6315,140.7498,233.4468,244.5445,0.0
517.4096,352.3035,156.6315,140.7498,233.4468,244.5445,133.0417,40.1675
352.3035,156.6315,140.7498,233.4468,244.5445,133.0417,61.104,113.7296
156.6315,140.7498,233.4468,244.5445,133.0417,61.104,39.9757,127.6926
140.7498,233.4468,244.5445,133.0417,61.104,39.9757,36.3593,16.8534
233.4468,244.5445,133.0417,61.104,39.9757,36.3593,42.6921,0.0
244.5445,133.0417,61.104,39.9757,36.3593,42.6921,77.3329,0.0
133.0417,61.104,39.9757,36.3593,42.6921,77.3329,99.7785,2.2491
61.104,39.9757,36.3593,42.6921,77.3329,99.7785,100.8268,0.0
39.9757,36.3593,42.6921,77.3329,99.7785,100.8268,100.5959,22.776
36.3593,42.6921,77.3329,99.7785,100.8268,100.5959,98.9056,45.7238
42.6921,77.3329,99.7785,100.8268,100.5959,98.9056,75.882,33.8725
77.3329,99.7785,100.8268,100.5959,98.9056,75.882,60.7014,23.0451
99.7785,100.8268,100.5959,98.9056,75.882,60.7014,52.1678,46.8454
100.8268,100.5959,98.9056,75.882,60.7014,52.1678,114.5823,0.0
100.5959,98.9056,75.882,60.7014,52.1678,114.5823,223.4974,26.3658
98.9056,75.882,60.7014,52.1678,114.5823,223.4974,148.6451,0.0
75.882,60.7014,52.1678,114.5823,223.4974,148.6451,61.5269,0.0
60.7014,52.1678,114.5823,223.4974,148.6451,61.5269,46.8845,187.6869
52.1678,114.5823,223.4974,148.6451,61.5269,46.8845,51.205,5.1686
114.5823,223.4974,148.6451,61.5269,46.8845,51.205,40.5947,0.0
223.4974,148.6451,61.5269,46.8845,51.205,40.5947,58.9409,0.0
148.6451,61.5269,46.8845,51.205,40.5947,58.9409,80.871,18.3758
61.5269,46.8845,51.205,40.5947,58.9409,80.871,57.7207,0.0
46.8845,51.205,40.5947,58.9409,80.871,57.7207,36.6988,0.0
51.205,40.5947,58.9409,80.871,57.7207,36.6988,32.6136,50.5368
40.5947,58.9409,80.871,57.7207,36.6988,32.6136,78.7286,0.0
58.9409,80.871,57.7207,36.6988,32.6136,78.7286,174.8409,0.0
80.871,57.7207,36.6988,32.6136,78.7286,174.8409,163.2804,0.0
57.7207,36.6988,32.6136,78.7286,174.8409,163.2804,159.6357,0.0
36.6988,32.6136,78.7286,174.8409,163.2804,159.6357,167.3428,121.7832
32.6136,78.7286,174.8409,163.2804,159.6357,167.3428,118.1762,55.5505
78.7286,174.8409,163.2804,159.6357,167.3428,118.1762,177.7398,0.0
174.8409,163.2804,159.6357,167.3428,118.1762,177.7398,325.5756,124.6729
163.2804,159.6357,167.3428,118.1762,177.7398,325.5756,227.6516,0.0
159.6357,167.3428,118.1762,177.7398,325.5756,227.6516,152.1812,49.4877
167.3428,118.1762,177.7398,325.5756,227.6516,152.1812,297.496,274.6766
118.1762,177.7398,325.5756,227.6516,152.1812,297.496,450.5786,0.0
177.7398,325.5756,227.6516,152.1812,297.496,450.5786,414.5334,0.0
325.5756,227.6516,152.1812,297.496,450.5786,414.5334,240.3682,128.3326
227.6516,152.1812,297.496,450.5786,414.5334,240.3682,123.6953,224.3302
152.1812,297.496,450.5786,414.5334,240.3682,123.6953,98.0265,227.2988
297.496,450.5786,414.5334,240.3682,123.6953,98.0265,100.3035,60.2197
450.5786,414.5334,240.3682,123.6953,98.0265,100.3035,201.9471,0.0
414.5334,240.3682,123.6953,98.0265,100.3035,201.9471,256.8455,46.701
240.3682,123.6953,98.0265,100.3035,201.9471,256.8455,187.9655,8.5291
123.6953,98.0265,100.3035,201.9471,256.8455,187.9655,179.8907,49.6002
98.0265,100.3035,201.9471,256.8455,187.9655,179.8907,114.8245,175.2597
100.3035,201.9471,256.8455,187.9655,179.8907,114.8245,65.0454,38.8151
201.9471,256.8455,187.9655,179.8907,114.8245,65.0454,71.8593,108.0635
256.8455,187.9655,179.8907,114.8245,65.0454,71.8593,67.1114,0.0
187.9655,179.8907,114.8245,65.0454,71.8593,67.1114,44.6483,0.0
179.8907,114.8245,65.0454,71.8593,67.1114,44.6483,37.3281,19.3631
114.8245,65.0454,71.8593,67.1114,44.6483,37.3281,43.1338,26.0217
65.0454,71.8593,67.1114,44.6483,37.3281,43.1338,43.3293,0.0
71.8593,67.1114,44.6483,37.3281,43.1338,43.3293,42.4259,0.0
67.1114,44.6483,37.3281,43.1338,43.3293,42.4259,67.5898,10.4703
44.6483,37.3281,43.1338,43.3293,42.4259,67.5898,87.6485,7.2865
37.3281,43.1338,43.3293,42.4259,67.5898,87.6485,78.5277,0.0
43.1338,43.3293,42.4259,67.5898,87.6485,78.5277,170.0983,13.6458
43.3293,42.4259,67.5898,87.6485,78.5277,170.0983,236.1631,45.9963
42.4259,67.5898,87.6485,78.5277,170.0983,236.1631,123.6852,10.8505
67.5898,87.6485,78.5277,170.0983,236.1631,123.6852,54.2568,0.0
87.6485,78.5277,170.0983,236.1631,123.6852,54.2568,76.689,206.2372
78.5277,170.0983,236.1631,123.6852,54.2568,76.689,128.039,0.0
170.0983,236.1631,123.6852,54.2568,76.689,128.039,92.5303,0.0
236.1631,123.6852,54.2568,76.689,128.039,92.5303,47.6589,0.0
123.6852,54.2568,76.689,128.039,92.5303,47.6589,35.1327,92.7996
54.2568,76.689,128.039,92.5303,47.6589,35.1327,58.5302,9.0276
76.689,128.039,92.5303,47.6589,35.1327,58.5302,207.8173,0.0
128.039,92.5303,47.6589,35.1327,58.5302,207.8173,338.8089,0.0
92.5303,47.6589,35.1327,58.5302,207.8173,338.8089,355.5766,0.0
47.6589,35.1327,58.5302,207.8173,338.8089,355.5766,419.7433,62.1811
35.1327,58.5302,207.8173,338.8089,355.5766,419.7433,271.7843,259.3432
58.5302,207.8173,338.8089,355.5766,419.7433,271.7843,130.7458,0.0
207.8173,338.8089,355.5766,419.7433,271.7843,130.7458,109.14,324.8992
338.8089,355.5766,419.7433,271.7843,130.7458,109.14,220.5396,61.641
355.5766,419.7433,271.7843,130.7458,109.14,220.5396,328.0774,0.0
419.7433,271.7843,130.7458,109.14,220.5396,328.0774,199.9379,33.1712
271.7843,130.7458,109.14,220.5396,328.0774,199.9379,151.4162,25.4045
130.7458,109.14,220.5396,328.0774,199.9379,151.4162,279.4096,263.0976
109.14,220.5396,328.0774,199.9379,151.4162,279.4096,246.7286,31.0646
220.5396,328.0774,199.9379,151.4162,279.4096,246.7286,158.8621,6.0258
328.0774,199.9379,151.4162,279.4096,246.7286,158.8621,124.5906,192.6998
199.9379,151.4162,279.4096,246.7286,158.8621,124.5906,118.8479,71.4735
151.4162,279.4096,246.7286,158.8621,124.5906,118.8479,162.5809,33.9444
279.4096,246.7286,158.8621,124.5906,118.8479,162.5809,174.754,43.3467
246.7286,158.8621,124.5906,118.8479,162.5809,174.754,215.533,23.4549
158.8621,124.5906,118.8479,162.5809,174.754,215.533,174.5836,100.8956
124.5906,118.8479,162.5809,174.754,215.533,174.5836,148.7129,23.0868
118.8479,162.5809,174.754,215.533,174.5836,148.7129,160.3162,153.7294
162.5809,174.754,215.533,174.5836,148.7129,160.3162,150.5432,15.0369
174.754,215.533,174.5836,148.7129,160.3162,150.5432,110.8328,65.2286
215.533,174.5836,148.7129,160.3162,150.5432,110.8328,92.1102,29.6186
174.5836,148.7129,160.3162,150.5432,110.8328,92.1102,80.0446,84.8361
148.7129,160.3162,150.5432,110.8328,92.1102,80.0446,53.0605,10.2422
160.3162,150.5432,110.8328,92.1102,80.0446,53.0605,52.9501,32.4215
150.5432,110.8328,92.1102,80.0446,53.0605,52.9501,84.0298,30.1542
110.8328,92.1102,80.0446,53.0605,52.9501,84.0298,126.1234,0.0
92.1102,80.0446,53.0605,52.9501,84.0298,126.1234,218.4625,0.0
80.0446,53.0605,52.9501,84.0298,126.1234,218.4625,217.2855,47.5207
53.0605,52.9501,84.0298,126.1234,218.4625,217.2855,162.5698,8.7646
52.9501,84.0298,126.1234,218.4625,217.2855,162.5698,170.2001,99.6705
84.0298,126.1234,218.4625,217.2855,162.5698,170.2001,117.0389,127.0173
126.1234,218.4625,217.2855,162.5698,170.2001,117.0389,139.1845,0.0
218.4625,217.2855,162.5698,170.2001,117.0389,139.1845,289.3534,99.384
217.2855,162.5698,170.2001,117.0389,139.1845,289.3534,260.1475,34.6433
162.5698,170.2001,117.0389,139.1845,289.3534,260.1475,123.2234,0.0
170.2001,117.0389,139.1845,289.3534,260.1475,123.2234,73.4619,174.0139
117.0389,139.1845,289.3534,260.1475,123.2234,73.4619,111.559,128.9654
139.1845,289.3534,260.1475,123.2234,73.4619,111.559,133.6359,6.4712
289.3534,260.1475,123.2234,73.4619,111.559,133.6359,124.1859,0.0
260.1475,123.2234,73.4619,111.559,133.6359,124.1859,207.5123,48.9859
123.2234,73.4619,111.559,133.6359,124.1859,207.5123,473.6957,56.5422
73.4619,111.559,133.6359,124.1859,207.5123,473.6957,858.8921,27.4349
111.559,133.6359,124.1859,207.5123,473.6957,858.8921,976.6563,71.7437
133.6359,124.1859,207.5123,473.6957,858.8921,976.6563,860.9331,127.0355
124.1859,207.5123,473.6957,858.8921,976.6563,860.9331,406.8552,612.8806
207.5123,473.6957,858.8921,976.6563,860.9331,406.8552,138.0534,296.8413
473.6957,858.8921,976.6563,860.9331,406.8552,138.0534,82.6656,554.8737
858.8921,976.6563,860.9331,406.8552,138.0534,82.6656,80.1679,0.0
976.6563,860.9331,406.8552,138.0534,82.6656,80.1679,105.8104,0.0
860.9331,406.8552,138.0534,82.6656,80.1679,105.8104,96.8733,23.6248
406.8552,138.0534,82.6656,80.1679,105.8104,96.8733,151.7267,8.0651
138.0534,82.6656,80.1679,105.8104,96.8733,151.7267,191.0443,66.4963
82.6656,80.1679,105.8104,96.8733,151.7267,191.0443,177.7759,0.0
80.1679,105.8104,96.8733,151.7267,191.0443,177.7759,221.1073,43.3082
105.8104,96.8733,151.7267,191.0443,177.7759,221.1073,240.9241,111.2133
96.8733,151.7267,191.0443,177.7759,221.1073,240.9241,172.5461,46.2521
151.7267,191.0443,177.7759,221.1073,240.9241,172.5461,87.6394,83.6459
191.0443,177.7759,221.1073,240.9241,172.5461,87.6394,62.379,122.4594
177.7759,221.1073,240.9241,172.5461,87.6394,62.379,151.1632,69.9721
221.1073,240.9241,172.5461,87.6394,62.379,151.1632,268.8548,0.0
240.9241,172.5461,87.6394,62.379,151.1632,268.8548,213.3776,0.0
172.5461,87.6394,62.379,151.1632,268.8548,213.3776,167.2268,29.3558
87.6394,62.379,151.1632,268.8548,213.3776,167.2268,233.4252,201.5513
62.379,151.1632,268.8548,213.3776,167.2268,233.4252,237.1692,57.5697
151.1632,268.8548,213.3776,167.2268,233.4252,237.1692,145.194,0.0
268.8548,213.3776,167.2268,233.4252,237.1692,145.194,228.5093,133.807
213.3776,167.2268,233.4252,237.1692,145.194,228.5093,340.2625,133.7094
167.2268,233.4252,237.1692,145.194,228.5093,340.2625,251.2285,0.0
233.4252,237.1692,145.194,228.5093,340.2625,251.2285,184.2837,0.0
237.1692,145.194,228.5093,340.2625,251.2285,184.2837,187.5938,267.7653
145.194,228.5093,340.2625,251.2285,184.2837,187.5938,174.9223,72.3267
228.5093,340.2625,251.2285,184.2837,187.5938,174.9223,138.8207,48.5661
340.2625,251.2285,184.2837,187.5938,174.9223,138.8207,191.2015,92.5444
251.2285,184.2837,187.5938,174.9223,138.8207,191.2015,215.8933,80.4767
184.2837,187.5938,174.9223,138.8207,191.2015,215.8933,175.4047,0.0
187.5938,174.9223,138.8207,191.2015,215.8933,175.4047,207.8815,106.897
174.9223,138.8207,191.2015,215.8933,175.4047,207.8815,169.3766,110.6049
138.8207,191.2015,215.8933,175.4047,207.8815,169.3766,103.1205,0.0
191.2015,215.8933,175.4047,207.8815,169.3766,103.1205,165.8781,123.6697
215.8933,175.4047,207.8815,169.3766,103.1205,165.8781,246.5034,50.4808
175.4047,207.8815,169.3766,103.1205,165.8781,246.5034,187.1082,7.9636
207.8815,169.3766,103.1205,165.8781,246.5034,187.1082,90.5201,45.6647
169.3766,103.1205,165.8781,246.5034,187.1082,90.5201,50.6391,159.2605
103.1205,165.8781,246.5034,187.1082,90.5201,50.6391,73.8188,57.8684
165.8781,246.5034,187.1082,90.5201,50.6391,73.8188,123.5658,0.0
246.5034,187.1082,90.5201,50.6391,73.8188,123.5658,87.7103,0.0
187.1082,90.5201,50.6391,73.8188,123.5658,87.7103,48.1533,7.7503
90.5201,50.6391,73.8188,123.5658,87.7103,48.1533,63.1911,87.9217
50.6391,73.8188,123.5658,87.7103,48.1533,63.1911,223.0336,2.6572
73.8188,123.5658,87.7103,48.1533,63.1911,223.0336,427.2929,0.0
123.5658,87.7103,48.1533,63.1911,223.0336,427.2929,338.2384,0.0
87.7103,48.1533,63.1911,223.0336,427.2929,338.2384,190.7871,41.6539
48.1533,63.1911,223.0336,427.2929,338.2384,190.7871,179.6785,302.4655
63.1911,223.0336,427.2929,338.2384,190.7871,179.6785,231.182,122.9265
223.0336,427.2929,338.2384,190.7871,179.6785,231.182,145.7854,55.952
427.2929,338.2384,190.7871,179.6785,231.182,145.7854,123.6129,0.0
338.2384,190.7871,179.6785,231.182,145.7854,123.6129,295.0029,183.6905
190.7871,179.6785,231.182,145.7854,123.6129,295.0029,478.6834,0.0
179.6785,231.182,145.7854,123.6129,295.0029,478.6834,341.5751,15.7455
231.182,145.7854,123.6129,295.0029,478.6834,341.5751,191.4083,107.3535
145.7854,123.6129,295.0029,478.6834,341.5751,191.4083,93.0442,380.8627
123.6129,295.0029,478.6834,341.5751,191.4083,93.0442,54.3415,0.0
295.0029,478.6834,341.5751,191.4083,93.0442,54.3415,184.7097,90.0
478.6834,341.5751,191.4083,93.0442,54.3415,184.7097,294.8428,0.0
341.5751,191.4083,93.0442,54.3415,184.7097,294.8428,204.1446,0.0
191.4083,93.0442,54.3415,184.7097,294.8428,204.1446,170.8788,8.5262
93.0442,54.3415,184.7097,294.8428,204.1446,170.8788,163.1673,257.0892
54.3415,184.7097,294.8428,204.1446,170.8788,163.1673,161.9934,16.002
184.7097,294.8428,204.1446,170.8788,163.1673,161.9934,238.866,80.6926
294.8428,204.1446,170.8788,163.1673,161.9934,238.866,251.2223,28.4352
204.1446,170.8788,163.1673,161.9934,238.866,251.2223,157.1005,71.6065
170.8788,163.1673,161.9934,238.866,251.2223,157.1005,155.5593,78.0459
163.1673,161.9934,238.866,251.2223,157.1005,155.5593,170.5242,156.0747
161.9934,238.866,251.2223,157.1005,155.5593,170.5242,109.0994,13.8887
238.866,251.2223,157.1005,155.5593,170.5242,109.0994,90.2153,39.6254
251.2223,157.1005,155.5593,170.5242,109.0994,90.2153,97.8343,99.7046
157.1005,155.5593,170.5242,109.0994,90.2153,97.8343,63.1392,21.6053
155.5593,170.5242,109.0994,90.2153,97.8343,63.1392,134.2723,0.0
170.5242,109.0994,90.2153,97.8343,63.1392,134.2723,342.2677,61.2741
109.0994,90.2153,97.8343,63.1392,134.2723,342.2677,269.3664,1.8085
90.2153,97.8343,63.1392,134.2723,342.2677,269.3664,105.8363,0.0
97.8343,63.1392,134.2723,342.2677,269.3664,105.8363,60.6689,279.3364
63.1392,134.2723,342.2677,269.3664,105.8363,60.6689,122.2098,54.5344
134.2723,342.2677,269.3664,105.8363,60.6689,122.2098,183.9265,0.0
342.2677,269.3664,105.8363,60.6689,122.2098,183.9265,114.7448,0.0
269.3664,105.8363,60.6689,122.2098,183.9265,114.7448,99.5036,2.908
105.8363,60.6689,122.2098,183.9265,114.7448,99.5036,202.4293,150.6958
60.6689,122.2098,183.9265,114.7448,99.5036,202.4293,240.6453,9.9487
122.2098,183.9265,114.7448,99.5036,202.4293,240.6453,142.774,10.2296
183.9265,114.7448,99.5036,202.4293,240.6453,142.774,199.4076,105.6411
114.7448,99.5036,202.4293,240.6453,142.774,199.4076,334.7195,138.6543
99.5036,202.4293,240.6453,142.774,199.4076,334.7195,211.028,0.0
202.4293,240.6453,142.774,199.4076,334.7195,211.028,85.4722,0.0
240.6453,142.774,199.4076,334.7195,211.028,85.4722,45.4991,291.1282
142.774,199.4076,334.7195,211.028,85.4722,45.4991,38.0853,20.2894
199.4076,334.7195,211.028,85.4722,45.4991,38.0853,37.1251,0.0
334.7195,211.028,85.4722,45.4991,38.0853,37.1251,35.7232,0.0
211.028,85.4722,45.4991,38.0853,37.1251,35.7232,33.7293,0.6951
85.4722,45.4991,38.0853,37.1251,35.7232,33.7293,47.3812,6.1901
45.4991,38.0853,37.1251,35.7232,33.7293,47.3812,88.0951,0.0
38.0853,37.1251,35.7232,33.7293,47.3812,88.0951,128.6666,0.0
37.1251,35.7232,33.7293,47.3812,88.0951,128.6666,93.0802,0.0
35.7232,33.7293,47.3812,88.0951,128.6666,93.0802,160.0147,25.3311
33.7293,47.3812,88.0951,128.6666,93.0802,160.0147,259.5286,88.5684
47.3812,88.0951,128.6666,93.0802,160.0147,259.5286,184.5054,0.0
88.0951,128.6666,93.0802,160.0147,259.5286,184.5054,149.1629,0.0
128.6666,93.0802,160.0147,259.5286,184.5054,149.1629,107.4583,224.1084
93.0802,160.0147,259.5286,184.5054,149.1629,107.4583,307.1397,0.0
160.0147,259.5286,184.5054,149.1629,107.4583,307.1397,493.9956,82.92
259.5286,184.5054,149.1629,107.4583,307.1397,493.9956,267.7611,6.0561
184.5054,149.1629,107.4583,307.1397,493.9956,267.7611,122.3607,9.8802
149.1629,107.4583,307.1397,493.9956,267.7611,122.3607,144.173,456.8933
107.4583,307.1397,493.9956,267.7611,122.3607,144.173,158.577,0.0
307.1397,493.9956,267.7611,122.3607,144.173,158.577,118.0189,20.7715
493.9956,267.7611,122.3607,144.173,158.577,118.0189,113.289,19.3227
267.7611,122.3607,144.173,158.577,118.0189,113.289,73.9384,105.6887
122.3607,144.173,158.577,118.0189,113.289,73.9384,54.5044,9.4399
144.173,158.577,118.0189,113.289,73.9384,54.5044,93.7689,65.8622
158.577,118.0189,113.289,73.9384,54.5044,93.7689,143.0335,0.0
118.0189,113.289,73.9384,54.5044,93.7689,143.0335,155.7288,0.0
113.289,73.9384,54.5044,93.7689,143.0335,155.7288,168.0116,33.6809
73.9384,54.5044,93.7689,143.0335,155.7288,168.0116,151.1602,52.0471
54.5044,93.7689,143.0335,155.7288,168.0116,151.1602,91.9032,62.9343
93.7689,143.0335,155.7288,168.0116,151.1602,91.9032,79.54,64.5391
143.0335,155.7288,168.0116,151.1602,91.9032,79.54,125.3998,67.9228
155.7288,168.0116,151.1602,91.9032,79.54,125.3998,102.0467,13.7567
168.0116,151.1602,91.9032,79.54,125.3998,102.0467,109.8215,0.0
151.1602,91.9032,79.54,125.3998,102.0467,109.8215,226.3685,94.6166
91.9032,79.54,125.3998,102.0467,109.8215,226.3685,209.9132,0.0
79.54,125.3998,102.0467,109.8215,226.3685,209.9132,116.9329,10.494
125.3998,102.0467,109.8215,226.3685,209.9132,116.9329,92.9689,145.8815
102.0467,109.8215,226.3685,209.9132,116.9329,92.9689,63.8475,82.4738
109.8215,226.3685,209.9132,116.9329,92.9689,63.8475,66.0056,0.0
226.3685,209.9132,116.9329,92.9689,63.8475,66.0056,113.4327,41.8205
209.9132,116.9329,92.9689,63.8475,66.0056,113.4327,84.4267,0.0
116.9329,92.9689,63.8475,66.0056,113.4327,84.4267,51.9073,0.0
92.9689,63.8475,66.0056,113.4327,84.4267,51.9073,125.9088,82.9023
63.8475,66.0056,113.4327,84.4267,51.9073,125.9088,194.9193,0.0
66.0056,113.4327,84.4267,51.9073,125.9088,194.9193,220.7764,0.0
113.4327,84.4267,51.9073,125.9088,194.9193,220.7764,230.3474,0.0
84.4267,51.9073,125.9088,194.9193,220.7764,230.3474,204.1409,144.2263
51.9073,125.9088,194.9193,220.7764,230.3474,204.1409,292.249,34.0373
125.9088,194.9193,220.7764,230.3474,204.1409,292.249,329.471,159.5043
194.9193,220.7764,230.3474,204.1409,292.249,329.471,362.4434,20.5879
220.7764,230.3474,204.1409,292.249,329.471,362.4434,211.177,210.5
230.3474,204.1409,292.249,329.471,362.4434,211.177,80.2283,48.7058
204.1409,292.249,329.471,362.4434,211.177,80.2283,64.3137,259.4905
292.249,329.471,362.4434,211.177,80.2283,64.3137,62.7969,0.0
329.471,362.4434,211.177,80.2283,64.3137,62.7969,45.2907,0.0
362.4434,211.177,80.2283,64.3137,62.7969,45.2907,66.6859,0.0
211.177,80.2283,64.3137,62.7969,45.2907,66.6859,123.5736,32.4136
80.2283,64.3137,62.7969,45.2907,66.6859,123.5736,118.8326,0.0
64.3137,62.7969,45.2907,66.6859,123.5736,118.8326,233.4783,0.0
62.7969,45.2907,66.6859,123.5736,118.8326,233.4783,307.0221,94.3267
45.2907,66.6859,123.5736,118.8326,233.4783,307.0221,158.5024,0.0
66.6859,123.5736,118.8326,233.4783,307.0221,158.5024,75.5992,54.3844
123.5736,118.8326,233.4783,307.0221,158.5024,75.5992,59.7376,240.9552
118.8326,233.4783,307.0221,158.5024,75.5992,59.7376,73.8841,0.0
233.4783,307.0221,158.5024,75.5992,59.7376,73.8841,84.9906,0.0
307.0221,158.5024,75.5992,59.7376,73.8841,84.9906,61.7753,19.8038
158.5024,75.5992,59.7376,73.8841,84.9906,61.7753,89.6543,0.0
75.5992,59.7376,73.8841,84.9906,61.7753,89.6543,137.5097,48.9258
59.7376,73.8841,84.9906,61.7753,89.6543,137.5097,90.6016,8.5202
73.8841,84.9906,61.7753,89.6543,137.5097,90.6016,47.1117,0.0
84.9906,61.7753,89.6543,137.5097,90.6016,47.1117,49.9074,105.0686
61.7753,89.6543,137.5097,90.6016,47.1117,49.9074,71.0036,0.0
89.6543,137.5097,90.6016,47.1117,49.9074,71.0036,64.1134,0.0
137.5097,90.6016,47.1117,49.9074,71.0036,64.1134,62.9099,0.0
90.6016,47.1117,49.9074,71.0036,64.1134,62.9099,74.371,32.0465
47.1117,49.9074,71.0036,64.1134,62.9099,74.371,90.6973,14.0704
49.9074,71.0036,64.1134,62.9099,74.371,90.6973,184.75,0.0
71.0036,64.1134,62.9099,74.371,90.6973,184.75,259.1321,36.5874
64.1134,62.9099,74.371,90.6973,184.75,259.1321,254.421,0.0
62.9099,74.371,90.6973,184.75,259.1321,254.421,219.8105,91.1
74.371,90.6973,184.75,259.1321,254.421,219.8105,340.2962,129.0218
90.6973,184.75,259.1321,254.421,219.8105,340.2962,374.4862,139.2471
184.75,259.1321,254.421,219.8105,340.2962,374.4862,209.5846,0.0
259.1321,254.421,219.8105,340.2962,374.4862,209.5846,95.5457,213.576
254.421,219.8105,340.2962,374.4862,209.5846,95.5457,53.3112,194.9311
219.8105,340.2962,374.4862,209.5846,95.5457,53.3112,90.5458,2.8021
340.2962,374.4862,209.5846,95.5457,53.3112,90.5458,172.3698,12.4712
374.4862,209.5846,95.5457,53.3112,90.5458,172.3698,152.867,0.0
209.5846,95.5457,53.3112,90.5458,172.3698,152.867,157.4018,6.4087
95.5457,53.3112,90.5458,172.3698,152.867,157.4018,136.22,138.9389
53.3112,90.5458,172.3698,152.867,157.4018,136.22,176.7993,0.0
90.5458,172.3698,152.867,157.4018,136.22,176.7993,286.2022,104.8035
172.3698,152.867,157.4018,136.22,176.7993,286.2022,294.0015,0.0
152.867,157.4018,136.22,176.7993,286.2022,294.0015,204.1398,54.6225
157.4018,136.22,176.7993,286.2022,294.0015,204.1398,156.6316,165.7213
136.22,176.7993,286.2022,294.0015,204.1398,156.6316,90.6478,158.0867
176.7993,286.2022,294.0015,204.1398,156.6316,90.6478,46.3475,0.0
286.2022,294.0015,204.1398,156.6316,90.6478,46.3475,116.2374,88.8611
294.0015,204.1398,156.6316,90.6478,46.3475,116.2374,426.2487,0.0
204.1398,156.6316,90.6478,46.3475,116.2374,426.2487,703.7702,0.0
156.6316,90.6478,46.3475,116.2374,426.2487,703.7702,455.9594,0.0
90.6478,46.3475,116.2374,426.2487,703.7702,455.9594,286.8464,168.7335
46.3475,116.2374,426.2487,703.7702,455.9594,286.8464,235.3181,580.3847
116.2374,426.2487,703.7702,455.9594,286.8464,235.3181,273.5816,0.0
426.2487,703.7702,455.9594,286.8464,235.3181,273.5816,277.1845,128.2806
703.7702,455.9594,286.8464,235.3181,273.5816,277.1845,174.5989,44.3725
455.9594,286.8464,235.3181,273.5816,277.1845,174.5989,145.5778,152.1342
286.8464,235.3181,273.5816,277.1845,174.5989,145.5778,148.683,127.6005
235.3181,273.5816,277.1845,174.5989,145.5778,148.683,153.627,6.1715
273.5816,277.1845,174.5989,145.5778,148.683,153.627,136.3045,59.765
277.1845,174.5989,145.5778,148.683,153.627,136.3045,110.701,60.458
174.5989,145.5778,148.683,153.627,136.3045,110.701,117.0104,37.278
145.5778,148.683,153.627,136.3045,110.701,117.0104,123.0942,66.6888
148.683,153.627,136.3045,110.701,117.0104,123.0942,273.0766,0.0
153.627,136.3045,110.701,117.0104,123.0942,273.0766,406.3566,73.857
136.3045,110.701,117.0104,123.0942,273.0766,406.3566,442.5891,0.0
110.701,117.0104,123.0942,273.0766,406.3566,442.5891,390.5469,110.6087
117.0104,123.0942,273.0766,406.3566,442.5891,390.5469,380.7773,196.9863
123.0942,273.0766,406.3566,442.5891,390.5469,380.7773,419.619,174.03
273.0766,406.3566,442.5891,390.5469,380.7773,419.619,247.2658,228.4626
406.3566,442.5891,390.5469,380.7773,419.619,247.2658,125.9986,51.8521
442.5891,390.5469,380.7773,419.619,247.2658,125.9986,79.6252,319.9725
390.5469,380.7773,419.619,247.2658,125.9986,79.6252,95.9685,0.0
380.7773,419.619,247.2658,125.9986,79.6252,95.9685,101.8895,50.9045
419.619,247.2658,125.9986,79.6252,95.9685,101.8895,79.3684,0.0
247.2658,125.9986,79.6252,95.9685,101.8895,79.3684,122.6303,37.6684
125.9986,79.6252,95.9685,101.8895,79.3684,122.6303,340.8103,43.5572
79.6252,95.9685,101.8895,79.3684,122.6303,340.8103,442.8539,0.0
95.9685,101.8895,79.3684,122.6303,340.8103,442.8539,243.7739,38.7454
101.8895,79.3684,122.6303,340.8103,442.8539,243.7739,107.7851,61.2804
79.3684,122.6303,340.8103,442.8539,243.7739,107.7851,63.5296,370.8488
122.6303,340.8103,442.8539,243.7739,107.7851,63.5296,53.5513,35.2863
340.8103,442.8539,243.7739,107.7851,63.5296,53.5513,204.257,0.0
442.8539,243.7739,107.7851,63.5296,53.5513,204.257,394.7231,15.9359
243.7739,107.7851,63.5296,53.5513,204.257,394.7231,308.4004,0.0
107.7851,63.5296,53.5513,204.257,394.7231,308.4004,215.0356,20.5376
63.5296,53.5513,204.257,394.7231,308.4004,215.0356,163.3862,337.782
53.5513,204.257,394.7231,308.4004,215.0356,163.3862,162.5692,16.0756
204.257,394.7231,308.4004,215.0356,163.3862,162.5692,103.6504,124.5045
