sample(0),sample(1),sample(2),sample(3),sample(4),sample(5),sample(6),AmplitudeSample(4)
31.3605,29.6728,28.2839,29.0589,30.9413,30.0395,29.9957,0.0
29.6728,28.2839,29.0589,30.9413,30.0395,29.9957,30.4253,0.0
28.2839,29.0589,30.9413,30.0395,29.9957,30.4253,33.3105,0.0
29.0589,30.9413,30.0395,29.9957,30.4253,33.3105,30.8919,0.0
30.9413,30.0395,29.9957,30.4253,33.3105,30.8919,30.2439,0.0
30.0395,29.9957,30.4253,33.3105,30.8919,30.2439,28.8559,0.0
29.9957,30.4253,33.3105,30.8919,30.2439,28.8559,30.0883,0.0
30.4253,33.3105,30.8919,30.2439,28.8559,30.0883,29.6815,0.0
33.3105,30.8919,30.2439,28.8559,30.0883,29.6815,31.908,0.0
30.8919,30.2439,28.8559,30.0883,29.6815,31.908,30.5954,0.0
30.2439,28.8559,30.0883,29.6815,31.908,30.5954,67.5772,0.0
28.8559,30.0883,29.6815,31.908,30.5954,67.5772,124.7806,0.0
30.0883,29.6815,31.908,30.5954,67.5772,124.7806,84.8111,0.0
29.6815,31.908,30.5954,67.5772,124.7806,84.8111,42.4064,0.0
31.908,30.5954,67.5772,124.7806,84.8111,42.4064,43.5476,94.1169
30.5954,67.5772,124.7806,84.8111,42.4064,43.5476,50.992,0.0
67.5772,124.7806,84.8111,42.4064,43.5476,50.992,46.1042,0.0
124.7806,84.8111,42.4064,43.5476,50.992,46.1042,55.4893,0.0
84.8111,42.4064,43.5476,50.992,46.1042,55.4893,45.4444,20.1182
42.4064,43.5476,50.992,46.1042,55.4893,45.4444,48.8222,0.0
43.5476,50.992,46.1042,55.4893,45.4444,48.8222,89.0237,21.4524
50.992,46.1042,55.4893,45.4444,48.8222,89.0237,83.31,0.0
46.1042,55.4893,45.4444,48.8222,89.0237,83.31,55.0363,0.0
55.4893,45.4444,48.8222,89.0237,83.31,55.0363,34.4138,45.8231
45.4444,48.8222,89.0237,83.31,55.0363,34.4138,34.0745,25.8662
48.8222,89.0237,83.31,55.0363,34.4138,34.0745,85.7531,0.0
89.0237,83.31,55.0363,34.4138,34.0745,85.7531,141.5088,0.0
83.31,55.0363,34.4138,34.0745,85.7531,141.5088,90.9309,0.0
55.0363,34.4138,34.0745,85.7531,141.5088,90.9309,46.8808,0.0
34.4138,34.0745,85.7531,141.5088,90.9309,46.8808,36.2309,111.0269
34.0745,85.7531,141.5088,90.9309,46.8808,36.2309,46.0854,0.0
85.7531,141.5088,90.9309,46.8808,36.2309,46.0854,55.9309,0.0
141.5088,90.9309,46.8808,36.2309,46.0854,55.9309,44.3972,0.0
90.9309,46.8808,36.2309,46.0854,55.9309,44.3972,35.4465,0.0
46.8808,36.2309,46.0854,55.9309,44.3972,35.4465,40.6157,26.7892
36.2309,46.0854,55.9309,44.3972,35.4465,40.6157,48.3879,0.0
46.0854,55.9309,44.3972,35.4465,40.6157,48.3879,41.4717,0.0
55.9309,44.3972,35.4465,40.6157,48.3879,41.4717,33.3107,0.0
44.3972,35.4465,40.6157,48.3879,41.4717,33.3107,31.5223,21.5387
35.4465,40.6157,48.3879,41.4717,33.3107,31.5223,29.2597,0.0
40.6157,48.3879,41.4717,33.3107,31.5223,29.2597,26.8859,0.0
48.3879,41.4717,33.3107,31.5223,29.2597,26.8859,29.5067,0.0
41.4717,33.3107,31.5223,29.2597,26.8859,29.5067,31.7547,0.0
33.3107,31.5223,29.2597,26.8859,29.5067,31.7547,27.088,0.0
31.5223,29.2597,26.8859,29.5067,31.7547,27.088,30.5167,0.0
29.2597,26.8859,29.5067,31.7547,27.088,30.5167,29.9954,0.0
26.8859,29.5067,31.7547,27.088,30.5167,29.9954,29.3884,0.0
29.5067,31.7547,27.088,30.5167,29.9954,29.3884,29.1593,0.0
31.7547,27.088,30.5167,29.9954,29.3884,29.1593,29.0656,0.0
27.088,30.5167,29.9954,29.3884,29.1593,29.0656,32.9509,0.0
30.5167,29.9954,29.3884,29.1593,29.0656,32.9509,29.2471,0.0
29.9954,29.3884,29.1593,29.0656,32.9509,29.2471,33.3102,0.0
29.3884,29.1593,29.0656,32.9509,29.2471,33.3102,31.2502,0.0
29.1593,29.0656,32.9509,29.2471,33.3102,31.2502,28.4164,0.0
29.0656,32.9509,29.2471,33.3102,31.2502,28.4164,48.2466,0.0
32.9509,29.2471,33.3102,31.2502,28.4164,48.2466,60.5485,0.0
29.2471,33.3102,31.2502,28.4164,48.2466,60.5485,45.9921,0.0
33.3102,31.2502,28.4164,48.2466,60.5485,45.9921,33.111,0.0
31.2502,28.4164,48.2466,60.5485,45.9921,33.111,32.0038,30.6272
28.4164,48.2466,60.5485,45.9921,33.111,32.0038,32.7983,0.0
48.2466,60.5485,45.9921,33.111,32.0038,32.7983,32.3006,0.0
60.5485,45.9921,33.111,32.0038,32.7983,32.3006,30.1361,0.0
45.9921,33.111,32.0038,32.7983,32.3006,30.1361,31.1003,0.0
33.111,32.0038,32.7983,32.3006,30.1361,31.1003,31.006,0.0
32.0038,32.7983,32.3006,30.1361,31.1003,31.006,39.5671,0.0
32.7983,32.3006,30.1361,31.1003,31.006,39.5671,47.0784,0.0
32.3006,30.1361,31.1003,31.006,39.5671,47.0784,42.781,0.0
30.1361,31.1003,31.006,39.5671,47.0784,42.781,35.4939,0.0
31.1003,31.006,39.5671,47.0784,42.781,35.4939,33.5837,19.3664
31.006,39.5671,47.0784,42.781,35.4939,33.5837,32.8395,0.0
39.5671,47.0784,42.781,35.4939,33.5837,32.8395,30.3632,0.0
47.0784,42.781,35.4939,33.5837,32.8395,30.3632,28.2888,0.0
42.781,35.4939,33.5837,32.8395,30.3632,28.2888,28.7344,0.0
35.4939,33.5837,32.8395,30.3632,28.2888,28.7344,33.2761,0.0
33.5837,32.8395,30.3632,28.2888,28.7344,33.2761,61.3381,0.0
32.8395,30.3632,28.2888,28.7344,33.2761,61.3381,92.3319,0.0
30.3632,28.2888,28.7344,33.2761,61.3381,92.3319,60.9919,0.0
28.2888,28.7344,33.2761,61.3381,92.3319,60.9919,37.9943,0.0
28.7344,33.2761,61.3381,92.3319,60.9919,37.9943,32.572,60.1703
33.2761,61.3381,92.3319,60.9919,37.9943,32.572,29.7679,0.0
61.3381,92.3319,60.9919,37.9943,32.572,29.7679,27.1634,0.0
92.3319,60.9919,37.9943,32.572,29.7679,27.1634,30.0397,0.0
60.9919,37.9943,32.572,29.7679,27.1634,30.0397,72.2199,0.0
37.9943,32.572,29.7679,27.1634,30.0397,72.2199,127.8042,0.0
32.572,29.7679,27.1634,30.0397,72.2199,127.8042,114.609,0.0
29.7679,27.1634,30.0397,72.2199,127.8042,114.609,92.0777,0.0
27.1634,30.0397,72.2199,127.8042,114.609,92.0777,58.5432,96.853
30.0397,72.2199,127.8042,114.609,92.0777,58.5432,37.7271,0.0
72.2199,127.8042,114.609,92.0777,58.5432,37.7271,32.6376,48.1712
127.8042,114.609,92.0777,58.5432,37.7271,32.6376,27.3732,0.0
114.609,92.0777,58.5432,37.7271,32.6376,27.3732,33.4978,0.0
92.0777,58.5432,37.7271,32.6376,27.3732,33.4978,81.9529,0.0
58.5432,37.7271,32.6376,27.3732,33.4978,81.9529,147.2038,0.0
37.7271,32.6376,27.3732,33.4978,81.9529,147.2038,98.3581,0.0
32.6376,27.3732,33.4978,81.9529,147.2038,98.3581,50.0114,0.0
27.3732,33.4978,81.9529,147.2038,98.3581,50.0114,35.3047,120.0324
33.4978,81.9529,147.2038,98.3581,50.0114,35.3047,30.1606,0.0
81.9529,147.2038,98.3581,50.0114,35.3047,30.1606,28.8891,0.0
147.2038,98.3581,50.0114,35.3047,30.1606,28.8891,29.2049,0.0
98.3581,50.0114,35.3047,30.1606,28.8891,29.2049,34.3073,0.0
50.0114,35.3047,30.1606,28.8891,29.2049,34.3073,63.3065,0.0
35.3047,30.1606,28.8891,29.2049,34.3073,63.3065,92.6094,0.0
30.1606,28.8891,29.2049,34.3073,63.3065,92.6094,59.2851,0.0
28.8891,29.2049,34.3073,63.3065,92.6094,59.2851,37.1425,0.0
29.2049,34.3073,63.3065,92.6094,59.2851,37.1425,59.8058,62.0679
34.3073,63.3065,92.6094,59.2851,37.1425,59.8058,105.3004,0.0
63.3065,92.6094,59.2851,37.1425,59.8058,105.3004,78.0627,0.0
92.6094,59.2851,37.1425,59.8058,105.3004,78.0627,43.5486,0.0
59.2851,37.1425,59.8058,105.3004,78.0627,43.5486,35.5617,75.8004
37.1425,59.8058,105.3004,78.0627,43.5486,35.5617,30.637,0.0
59.8058,105.3004,78.0627,43.5486,35.5617,30.637,31.849,0.0
105.3004,78.0627,43.5486,35.5617,30.637,31.849,32.1615,0.0
78.0627,43.5486,35.5617,30.637,31.849,32.1615,56.6315,0.0
43.5486,35.5617,30.637,31.849,32.1615,56.6315,82.4381,0.0
35.5617,30.637,31.849,32.1615,56.6315,82.4381,56.3944,0.0
30.637,31.849,32.1615,56.6315,82.4381,56.3944,56.7247,0.0
31.849,32.1615,56.6315,82.4381,56.3944,56.7247,77.4405,50.203
32.1615,56.6315,82.4381,56.3944,56.7247,77.4405,55.9229,0.0
56.6315,82.4381,56.3944,56.7247,77.4405,55.9229,38.6134,0.0
82.4381,56.3944,56.7247,77.4405,55.9229,38.6134,31.9136,46.904
56.3944,56.7247,77.4405,55.9229,38.6134,31.9136,28.0502,0.0
56.7247,77.4405,55.9229,38.6134,31.9136,28.0502,29.506,0.0
77.4405,55.9229,38.6134,31.9136,28.0502,29.506,30.3293,0.0
55.9229,38.6134,31.9136,28.0502,29.506,30.3293,40.0003,0.0
38.6134,31.9136,28.0502,29.506,30.3293,40.0003,140.3681,0.0
31.9136,28.0502,29.506,30.3293,40.0003,140.3681,203.6849,0.0
28.0502,29.506,30.3293,40.0003,140.3681,203.6849,108.5461,0.0
29.506,30.3293,40.0003,140.3681,203.6849,108.5461,50.5266,4.5043
30.3293,40.0003,140.3681,203.6849,108.5461,50.5266,34.4359,174.8129
40.0003,140.3681,203.6849,108.5461,50.5266,34.4359,31.9785,0.0
140.3681,203.6849,108.5461,50.5266,34.4359,31.9785,29.7973,0.0
203.6849,108.5461,50.5266,34.4359,31.9785,29.7973,29.8609,0.0
108.5461,50.5266,34.4359,31.9785,29.7973,29.8609,49.3577,0.0
50.5266,34.4359,31.9785,29.7973,29.8609,49.3577,87.6304,0.0
34.4359,31.9785,29.7973,29.8609,49.3577,87.6304,80.4719,0.0
31.9785,29.7973,29.8609,49.3577,87.6304,80.4719,50.1916,0.0
29.7973,29.8609,49.3577,87.6304,80.4719,50.1916,35.6687,37.4474
29.8609,49.3577,87.6304,80.4719,50.1916,35.6687,30.5172,32.0194
49.3577,87.6304,80.4719,50.1916,35.6687,30.5172,29.174,0.0
87.6304,80.4719,50.1916,35.6687,30.5172,29.174,28.9214,0.0
80.4719,50.1916,35.6687,30.5172,29.174,28.9214,28.4993,0.0
50.1916,35.6687,30.5172,29.174,28.9214,28.4993,31.7907,0.0
35.6687,30.5172,29.174,28.9214,28.4993,31.7907,30.7751,0.0
30.5172,29.174,28.9214,28.4993,31.7907,30.7751,30.4154,0.0
29.174,28.9214,28.4993,31.7907,30.7751,30.4154,29.0992,0.0
28.9214,28.4993,31.7907,30.7751,30.4154,29.0992,30.2251,0.0
28.4993,31.7907,30.7751,30.4154,29.0992,30.2251,26.3704,0.0
31.7907,30.7751,30.4154,29.0992,30.2251,26.3704,34.3662,0.0
30.7751,30.4154,29.0992,30.2251,26.3704,34.3662,50.6891,0.0
30.4154,29.0992,30.2251,26.3704,34.3662,50.6891,65.3298,0.0
29.0992,30.2251,26.3704,34.3662,50.6891,65.3298,53.0214,0.0
30.2251,26.3704,34.3662,50.6891,65.3298,53.0214,34.0197,4.9806
26.3704,34.3662,50.6891,65.3298,53.0214,34.0197,32.4719,33.1429
34.3662,50.6891,65.3298,53.0214,34.0197,32.4719,28.4417,0.0
50.6891,65.3298,53.0214,34.0197,32.4719,28.4417,27.2125,0.0
65.3298,53.0214,34.0197,32.4719,28.4417,27.2125,29.8403,0.0
53.0214,34.0197,32.4719,28.4417,27.2125,29.8403,40.3289,0.0
34.0197,32.4719,28.4417,27.2125,29.8403,40.3289,56.4214,0.0
32.4719,28.4417,27.2125,29.8403,40.3289,56.4214,42.1733,0.0
28.4417,27.2125,29.8403,40.3289,56.4214,42.1733,37.3145,0.0
27.2125,29.8403,40.3289,56.4214,42.1733,37.3145,33.3932,25.8344
29.8403,40.3289,56.4214,42.1733,37.3145,33.3932,79.524,0.0
40.3289,56.4214,42.1733,37.3145,33.3932,79.524,136.3539,0.0
56.4214,42.1733,37.3145,33.3932,79.524,136.3539,87.4655,0.0
42.1733,37.3145,33.3932,79.524,136.3539,87.4655,53.4073,2.7157
37.3145,33.3932,79.524,136.3539,87.4655,53.4073,46.7005,102.9949
33.3932,79.524,136.3539,87.4655,53.4073,46.7005,41.8075,0.0
79.524,136.3539,87.4655,53.4073,46.7005,41.8075,30.0218,0.0
136.3539,87.4655,53.4073,46.7005,41.8075,30.0218,35.7465,14.2268
87.4655,53.4073,46.7005,41.8075,30.0218,35.7465,68.3217,0.0
53.4073,46.7005,41.8075,30.0218,35.7465,68.3217,93.8121,0.0
46.7005,41.8075,30.0218,35.7465,68.3217,93.8121,57.0572,0.0
41.8075,30.0218,35.7465,68.3217,93.8121,57.0572,43.9671,0.0
30.0218,35.7465,68.3217,93.8121,57.0572,43.9671,53.8576,64.0579
35.7465,68.3217,93.8121,57.0572,43.9671,53.8576,45.4296,0.0
68.3217,93.8121,57.0572,43.9671,53.8576,45.4296,33.4068,0.0
93.8121,57.0572,43.9671,53.8576,45.4296,33.4068,29.902,21.078
57.0572,43.9671,53.8576,45.4296,33.4068,29.902,30.9769,0.0
43.9671,53.8576,45.4296,33.4068,29.902,30.9769,31.0257,0.0
53.8576,45.4296,33.4068,29.902,30.9769,31.0257,29.3111,0.0
45.4296,33.4068,29.902,30.9769,31.0257,29.3111,32.1385,0.0
33.4068,29.902,30.9769,31.0257,29.3111,32.1385,53.3822,0.0
29.902,30.9769,31.0257,29.3111,32.1385,53.3822,83.4772,0.0
30.9769,31.0257,29.3111,32.1385,53.3822,83.4772,68.0537,0.0
31.0257,29.3111,32.1385,53.3822,83.4772,68.0537,38.0217,4.8055
29.3111,32.1385,53.3822,83.4772,68.0537,38.0217,32.4661,54.7416
32.1385,53.3822,83.4772,68.0537,38.0217,32.4661,29.6465,0.0
53.3822,83.4772,68.0537,38.0217,32.4661,29.6465,28.0946,0.0
83.4772,68.0537,38.0217,32.4661,29.6465,28.0946,83.2383,0.0
68.0537,38.0217,32.4661,29.6465,28.0946,83.2383,210.9566,0.0
38.0217,32.4661,29.6465,28.0946,83.2383,210.9566,158.2881,0.0
32.4661,29.6465,28.0946,83.2383,210.9566,158.2881,63.3931,0.0
29.6465,28.0946,83.2383,210.9566,158.2881,63.3931,36.4318,185.2157
28.0946,83.2383,210.9566,158.2881,63.3931,36.4318,32.5779,0.0
83.2383,210.9566,158.2881,63.3931,36.4318,32.5779,30.1959,0.0
210.9566,158.2881,63.3931,36.4318,32.5779,30.1959,32.0837,0.0
158.2881,63.3931,36.4318,32.5779,30.1959,32.0837,37.9634,0.0
63.3931,36.4318,32.5779,30.1959,32.0837,37.9634,52.0342,0.0
36.4318,32.5779,30.1959,32.0837,37.9634,52.0342,41.0691,0.0
32.5779,30.1959,32.0837,37.9634,52.0342,41.0691,32.0647,0.0
30.1959,32.0837,37.9634,52.0342,41.0691,32.0647,39.0149,19.4342
32.0837,37.9634,52.0342,41.0691,32.0647,39.0149,60.3448,0.0
37.9634,52.0342,41.0691,32.0647,39.0149,60.3448,52.4229,0.0
52.0342,41.0691,32.0647,39.0149,60.3448,52.4229,43.3947,0.0
41.0691,32.0647,39.0149,60.3448,52.4229,43.3947,61.7532,29.5591
32.0647,39.0149,60.3448,52.4229,43.3947,61.7532,91.3623,0.0
39.0149,60.3448,52.4229,43.3947,61.7532,91.3623,118.0418,0.0
60.3448,52.4229,43.3947,61.7532,91.3623,118.0418,75.7168,28.6362
52.4229,43.3947,61.7532,91.3623,118.0418,75.7168,40.9707,0.0
43.3947,61.7532,91.3623,118.0418,75.7168,40.9707,32.9521,81.5688
61.7532,91.3623,118.0418,75.7168,40.9707,32.9521,31.738,0.0
91.3623,118.0418,75.7168,40.9707,32.9521,31.738,31.7573,0.0
118.0418,75.7168,40.9707,32.9521,31.738,31.7573,30.0623,0.0
75.7168,40.9707,32.9521,31.738,31.7573,30.0623,31.923,0.0
40.9707,32.9521,31.738,31.7573,30.0623,31.923,65.1146,0.0
32.9521,31.738,31.7573,30.0623,31.923,65.1146,143.7588,0.0
31.738,31.7573,30.0623,31.923,65.1146,143.7588,109.9728,0.0
31.7573,30.0623,31.923,65.1146,143.7588,109.9728,51.8056,0.0
30.0623,31.923,65.1146,143.7588,109.9728,51.8056,32.3217,116.2429
31.923,65.1146,143.7588,109.9728,51.8056,32.3217,30.9122,0.0
65.1146,143.7588,109.9728,51.8056,32.3217,30.9122,31.0566,0.0
143.7588,109.9728,51.8056,32.3217,30.9122,31.0566,29.0427,0.0
109.9728,51.8056,32.3217,30.9122,31.0566,29.0427,30.7698,0.0
51.8056,32.3217,30.9122,31.0566,29.0427,30.7698,28.4642,0.0
32.3217,30.9122,31.0566,29.0427,30.7698,28.4642,30.0918,0.0
30.9122,31.0566,29.0427,30.7698,28.4642,30.0918,31.2657,0.0
31.0566,29.0427,30.7698,28.4642,30.0918,31.2657,53.2613,0.0
29.0427,30.7698,28.4642,30.0918,31.2657,53.2613,98.0308,0.0
30.7698,28.4642,30.0918,31.2657,53.2613,98.0308,75.6478,0.0
28.4642,30.0918,31.2657,53.2613,98.0308,75.6478,43.0724,0.0
30.0918,31.2657,53.2613,98.0308,75.6478,43.0724,34.3176,67.1204
31.2657,53.2613,98.0308,75.6478,43.0724,34.3176,31.578,0.0
53.2613,98.0308,75.6478,43.0724,34.3176,31.578,29.5407,0.0
98.0308,75.6478,43.0724,34.3176,31.578,29.5407,30.138,0.0
75.6478,43.0724,34.3176,31.578,29.5407,30.138,26.8163,0.0
43.0724,34.3176,31.578,29.5407,30.138,26.8163,29.1754,0.0
34.3176,31.578,29.5407,30.138,26.8163,29.1754,34.1316,0.0
31.578,29.5407,30.138,26.8163,29.1754,34.1316,87.7263,0.0
29.5407,30.138,26.8163,29.1754,34.1316,87.7263,199.5443,0.0
30.138,26.8163,29.1754,34.1316,87.7263,199.5443,142.4967,0.0
26.8163,29.1754,34.1316,87.7263,199.5443,142.4967,66.5412,0.0
29.1754,34.1316,87.7263,199.5443,142.4967,66.5412,37.075,171.8567
34.1316,87.7263,199.5443,142.4967,66.5412,37.075,31.1132,0.0
87.7263,199.5443,142.4967,66.5412,37.075,31.1132,27.8508,0.0
199.5443,142.4967,66.5412,37.075,31.1132,27.8508,32.2774,0.0
142.4967,66.5412,37.075,31.1132,27.8508,32.2774,32.7252,0.0
66.5412,37.075,31.1132,27.8508,32.2774,32.7252,29.2051,0.0
37.075,31.1132,27.8508,32.2774,32.7252,29.2051,44.7631,0.0
31.1132,27.8508,32.2774,32.7252,29.2051,44.7631,73.5976,0.0
27.8508,32.2774,32.7252,29.2051,44.7631,73.5976,54.9606,0.0
32.2774,32.7252,29.2051,44.7631,73.5976,54.9606,36.978,0.0
32.7252,29.2051,44.7631,73.5976,54.9606,36.978,30.5567,43.1597
29.2051,44.7631,73.5976,54.9606,36.978,30.5567,29.1518,0.0
44.7631,73.5976,54.9606,36.978,30.5567,29.1518,30.0786,0.0
73.5976,54.9606,36.978,30.5567,29.1518,30.0786,31.0889,0.0
54.9606,36.978,30.5567,29.1518,30.0786,31.0889,55.4073,0.0
36.978,30.5567,29.1518,30.0786,31.0889,55.4073,100.2835,0.0
30.5567,29.1518,30.0786,31.0889,55.4073,100.2835,75.1955,0.0
29.1518,30.0786,31.0889,55.4073,100.2835,75.1955,41.9779,0.0
30.0786,31.0889,55.4073,100.2835,75.1955,41.9779,33.0803,70.1117
31.0889,55.4073,100.2835,75.1955,41.9779,33.0803,31.2141,0.0
55.4073,100.2835,75.1955,41.9779,33.0803,31.2141,28.8148,0.0
100.2835,75.1955,41.9779,33.0803,31.2141,28.8148,45.7484,0.0
75.1955,41.9779,33.0803,31.2141,28.8148,45.7484,64.2806,0.0
41.9779,33.0803,31.2141,28.8148,45.7484,64.2806,93.6231,0.0
33.0803,31.2141,28.8148,45.7484,64.2806,93.6231,153.5884,0.0
31.2141,28.8148,45.7484,64.2806,93.6231,153.5884,106.345,33.3013
28.8148,45.7484,64.2806,93.6231,153.5884,106.345,50.8369,0.0
45.7484,64.2806,93.6231,153.5884,106.345,50.8369,36.0958,117.5683
64.2806,93.6231,153.5884,106.345,50.8369,36.0958,30.7752,0.0
93.6231,153.5884,106.345,50.8369,36.0958,30.7752,30.3791,0.0
153.5884,106.345,50.8369,36.0958,30.7752,30.3791,28.9322,0.0
106.345,50.8369,36.0958,30.7752,30.3791,28.9322,29.1411,0.0
50.8369,36.0958,30.7752,30.3791,28.9322,29.1411,29.4286,0.0
36.0958,30.7752,30.3791,28.9322,29.1411,29.4286,31.9443,0.0
30.7752,30.3791,28.9322,29.1411,29.4286,31.9443,50.4184,0.0
30.3791,28.9322,29.1411,29.4286,31.9443,50.4184,80.2137,0.0
28.9322,29.1411,29.4286,31.9443,50.4184,80.2137,58.3036,0.0
29.1411,29.4286,31.9443,50.4184,80.2137,58.3036,38.4849,0.0
29.4286,31.9443,50.4184,80.2137,58.3036,38.4849,33.9471,50.0041
31.9443,50.4184,80.2137,58.3036,38.4849,33.9471,91.2152,0.0
50.4184,80.2137,58.3036,38.4849,33.9471,91.2152,130.1363,0.0
80.2137,58.3036,38.4849,33.9471,91.2152,130.1363,143.0462,0.0
58.3036,38.4849,33.9471,91.2152,130.1363,143.0462,220.2852,0.0
38.4849,33.9471,91.2152,130.1363,143.0462,220.2852,184.012,101.9235
33.9471,91.2152,130.1363,143.0462,220.2852,184.012,147.7581,0.0
91.2152,130.1363,143.0462,220.2852,184.012,147.7581,91.0495,178.7625
130.1363,143.0462,220.2852,184.012,147.7581,91.0495,45.6105,0.0
143.0462,220.2852,184.012,147.7581,91.0495,45.6105,30.0366,84.5412
220.2852,184.012,147.7581,91.0495,45.6105,30.0366,30.8146,0.0
184.012,147.7581,91.0495,45.6105,30.0366,30.8146,53.953,0.0
147.7581,91.0495,45.6105,30.0366,30.8146,53.953,88.1173,0.0
91.0495,45.6105,30.0366,30.8146,53.953,88.1173,67.0265,0.0
45.6105,30.0366,30.8146,53.953,88.1173,67.0265,39.2426,0.0
30.0366,30.8146,53.953,88.1173,67.0265,39.2426,33.1053,59.8393
30.8146,53.953,88.1173,67.0265,39.2426,33.1053,31.1547,0.0
53.953,88.1173,67.0265,39.2426,33.1053,31.1547,31.0334,0.0
88.1173,67.0265,39.2426,33.1053,31.1547,31.0334,29.1583,0.0
67.0265,39.2426,33.1053,31.1547,31.0334,29.1583,28.1591,0.0
39.2426,33.1053,31.1547,31.0334,29.1583,28.1591,31.2055,0.0
33.1053,31.1547,31.0334,29.1583,28.1591,31.2055,32.3255,0.0
31.1547,31.0334,29.1583,28.1591,31.2055,32.3255,30.8022,0.0
31.0334,29.1583,28.1591,31.2055,32.3255,30.8022,29.6953,0.0
29.1583,28.1591,31.2055,32.3255,30.8022,29.6953,30.6707,0.0
28.1591,31.2055,32.3255,30.8022,29.6953,30.6707,32.7681,0.0
31.2055,32.3255,30.8022,29.6953,30.6707,32.7681,41.2164,0.0
32.3255,30.8022,29.6953,30.6707,32.7681,41.2164,60.5331,0.0
30.8022,29.6953,30.6707,32.7681,41.2164,60.5331,59.7874,0.0
29.6953,30.6707,32.7681,41.2164,60.5331,59.7874,61.96,0.0
30.6707,32.7681,41.2164,60.5331,59.7874,61.96,44.5484,29.3061
32.7681,41.2164,60.5331,59.7874,61.96,44.5484,32.7456,0.0
41.2164,60.5331,59.7874,61.96,44.5484,32.7456,34.1344,26.6946
60.5331,59.7874,61.96,44.5484,32.7456,34.1344,32.1614,0.0
59.7874,61.96,44.5484,32.7456,34.1344,32.1614,30.4509,0.0
61.96,44.5484,32.7456,34.1344,32.1614,30.4509,47.8462,0.0
44.5484,32.7456,34.1344,32.1614,30.4509,47.8462,147.6787,0.0
32.7456,34.1344,32.1614,30.4509,47.8462,147.6787,206.307,0.0
34.1344,32.1614,30.4509,47.8462,147.6787,206.307,113.5269,0.0
32.1614,30.4509,47.8462,147.6787,206.307,113.5269,51.6839,38.1057
30.4509,47.8462,147.6787,206.307,113.5269,51.6839,40.2286,155.0266
47.8462,147.6787,206.307,113.5269,51.6839,40.2286,32.2103,0.0
147.6787,206.307,113.5269,51.6839,40.2286,32.2103,33.7258,0.0
206.307,113.5269,51.6839,40.2286,32.2103,33.7258,32.1709,0.0
113.5269,51.6839,40.2286,32.2103,33.7258,32.1709,28.3211,0.0
51.6839,40.2286,32.2103,33.7258,32.1709,28.3211,31.4871,0.0
40.2286,32.2103,33.7258,32.1709,28.3211,31.4871,29.3946,0.0
32.2103,33.7258,32.1709,28.3211,31.4871,29.3946,32.3066,0.0
33.7258,32.1709,28.3211,31.4871,29.3946,32.3066,36.1407,0.0
32.1709,28.3211,31.4871,29.3946,32.3066,36.1407,87.4929,0.0
28.3211,31.4871,29.3946,32.3066,36.1407,87.4929,133.6778,0.0
31.4871,29.3946,32.3066,36.1407,87.4929,133.6778,81.3016,3.8381
29.3946,32.3066,36.1407,87.4929,133.6778,81.3016,43.2036,0.0
32.3066,36.1407,87.4929,133.6778,81.3016,43.2036,33.878,103.2999
36.1407,87.4929,133.6778,81.3016,43.2036,33.878,33.0608,0.0
87.4929,133.6778,81.3016,43.2036,33.878,33.0608,86.4137,0.0
133.6778,81.3016,43.2036,33.878,33.0608,86.4137,234.6971,0.0
81.3016,43.2036,33.878,33.0608,86.4137,234.6971,229.7122,0.0
43.2036,33.878,33.0608,86.4137,234.6971,229.7122,107.9383,0.0
33.878,33.0608,86.4137,234.6971,229.7122,107.9383,52.9851,169.0407
33.0608,86.4137,234.6971,229.7122,107.9383,52.9851,66.2167,83.0456
86.4137,234.6971,229.7122,107.9383,52.9851,66.2167,97.9977,0.0
234.6971,229.7122,107.9383,52.9851,66.2167,97.9977,66.8846,0.0
229.7122,107.9383,52.9851,66.2167,97.9977,66.8846,40.7363,0.0
107.9383,52.9851,66.2167,97.9977,66.8846,40.7363,145.3623,68.0969
52.9851,66.2167,97.9977,66.8846,40.7363,145.3623,391.1962,0.0
66.2167,97.9977,66.8846,40.7363,145.3623,391.1962,338.1364,0.0
97.9977,66.8846,40.7363,145.3623,391.1962,338.1364,194.2185,0.0
66.8846,40.7363,145.3623,391.1962,338.1364,194.2185,115.9484,335.9928
40.7363,145.3623,391.1962,338.1364,194.2185,115.9484,61.4301,63.6584
145.3623,391.1962,338.1364,194.2185,115.9484,61.4301,37.5795,50.9006
391.1962,338.1364,194.2185,115.9484,61.4301,37.5795,28.6351,28.1165
338.1364,194.2185,115.9484,61.4301,37.5795,28.6351,30.095,0.0
194.2185,115.9484,61.4301,37.5795,28.6351,30.095,30.417,0.0
115.9484,61.4301,37.5795,28.6351,30.095,30.417,32.572,0.0
61.4301,37.5795,28.6351,30.095,30.417,32.572,32.1104,0.0
37.5795,28.6351,30.095,30.417,32.572,32.1104,29.7555,0.0
28.6351,30.095,30.417,32.572,32.1104,29.7555,41.4628,0.0
30.095,30.417,32.572,32.1104,29.7555,41.4628,174.161,0.0
30.417,32.572,32.1104,29.7555,41.4628,174.161,270.0785,0.0
32.572,32.1104,29.7555,41.4628,174.161,270.0785,145.2641,0.0
32.1104,29.7555,41.4628,174.161,270.0785,145.2641,65.0724,0.0
